order_id,customer_id,product_category,product_name,quantity,unit_price,total_amount,order_date,customer_age,customer_gender,customer_city
ORD_00000270,CUST_001710,Sports,Yoga Mat,3,174.86,524.57,2023-01-17,29,Male,上海
ORD_00000271,CUST_001193,Toys,Puzzle,2,101.36,202.73,2023-05-29,48,Male,长沙
ORD_00000272,CUST_000304,Beauty,Skincare Set,1,110.27,110.27,2023-11-24,54,Male,西安
ORD_00000273,CUST_000262,Electronics,MacBook Pro,2,3932.94,7865.88,2023-02-04,25,Female,长沙
ORD_00000274,CUST_000632,Sports,Yoga Mat,2,233.26,466.53,2023-12-30,61,Male,青岛
ORD_00000275,CUST_001842,Automotive,Tire Pump,2,319.08,638.17,2023-05-02,30,Male,南京
ORD_00000276,CUST_001992,Electronics,MacBook Pro,1,3128.3,3128.3,2023-08-11,50,Female,杭州
ORD_00000277,CUST_001841,Sports,Running Shoes,3,162.61,487.83,2023-12-25,62,Male,上海
ORD_00000278,CUST_000431,Health,Protein Powder,4,238.87,955.46,2023-12-20,52,Female,北京
ORD_00000279,CUST_000512,Health,Vitamins,2,32.14,64.28,2023-05-01,45,Female,天津
ORD_00000280,CUST_000211,Sports,Running Shoes,4,169.19,676.75,2023-01-19,47,Female,长沙
ORD_00000281,CUST_001598,Toys,Puzzle,2,105.33,210.66,2023-11-26,45,Female,郑州
ORD_00000282,CUST_001811,Sports,Basketball,2,104.69,209.38,2023-05-05,58,Male,广州
ORD_00000283,CUST_001995,Food,Snack Box,3,46.57,139.71,2023-05-20,24,Female,苏州
ORD_00000284,CUST_001535,Clothing,Jacket,1,210.22,210.22,2023-09-07,53,Female,杭州
ORD_00000285,CUST_001896,Books,Web Development,3,23.0,69.01,2023-08-16,55,Male,长沙
ORD_00000286,CUST_001771,Clothing,Sneakers,2,28.99,57.97,2023-04-22,53,Female,重庆
ORD_00000287,CUST_002000,Automotive,Car Accessories,4,263.26,1053.06,2023-09-10,41,Female,苏州
ORD_00000288,CUST_001661,Clothing,Sweater,2,265.53,531.07,2023-05-29,46,Female,郑州
ORD_00000289,CUST_001806,Sports,Basketball,4,112.52,450.06,2023-06-16,64,Male,深圳
ORD_00000290,CUST_000051,Clothing,Sweater,4,340.86,1363.45,2023-05-15,51,Female,天津
ORD_00000291,CUST_001509,Home & Garden,Sofa,1,127.95,127.95,2023-10-21,62,Female,天津
ORD_00000292,CUST_001603,Sports,Basketball,5,118.64,593.2,2023-02-13,25,Male,重庆
ORD_00000293,CUST_001643,Health,Vitamins,2,34.61,69.23,2023-05-25,38,Female,西安
ORD_00000294,CUST_001770,Automotive,Car Charger,3,241.21,723.63,2023-02-20,34,Female,深圳
ORD_00000295,CUST_001661,Books,Web Development,2,28.78,57.56,2023-09-05,46,Female,郑州
ORD_00000296,CUST_000547,Clothing,Sneakers,5,23.51,117.54,2023-02-08,45,Female,青岛
ORD_00000297,CUST_001613,Health,First Aid Kit,1,89.84,89.84,2023-08-08,63,Male,武汉
ORD_00000298,CUST_000222,Sports,Dumbbells,1,237.46,237.46,2023-10-31,27,Female,北京
ORD_00000299,CUST_001787,Electronics,MacBook Pro,2,3236.92,6473.85,2023-04-20,46,Male,上海
ORD_00000300,CUST_001759,Beauty,Hair Dryer,1,138.91,138.91,2023-02-01,64,Male,青岛
ORD_00000301,CUST_000456,Books,Python Programming,2,71.23,142.47,2023-11-27,35,Female,武汉
ORD_00000302,CUST_001673,Beauty,Perfume,2,18.09,36.19,2023-08-20,56,Male,苏州
ORD_00000303,CUST_000717,Home & Garden,Garden Tools,5,276.53,1382.65,2023-08-20,59,Male,武汉
ORD_00000304,CUST_001681,Automotive,Tire Pump,1,442.06,442.06,2023-01-18,32,Female,重庆
ORD_00000305,CUST_001785,Books,Machine Learning,1,25.67,25.67,2023-03-25,33,Male,重庆
ORD_00000306,CUST_000457,Electronics,Samsung Galaxy,3,5445.24,16335.73,2023-09-03,34,Female,成都
ORD_00000307,CUST_001352,Books,Python Programming,2,64.48,128.96,2023-03-29,38,Female,北京
ORD_00000308,CUST_000817,Home & Garden,Sofa,5,158.56,792.8,2023-11-05,48,Male,天津
ORD_00000309,CUST_000571,Electronics,AirPods,2,831.38,1662.75,2023-06-26,25,Female,广州
ORD_00000310,CUST_001981,Automotive,Car Cover,3,108.22,324.67,2023-08-06,19,Female,郑州
ORD_00000311,CUST_000572,Sports,Running Shoes,4,164.86,659.44,2023-01-13,41,Male,苏州
ORD_00000312,CUST_001314,Toys,LEGO Set,1,21.74,21.74,2023-07-29,62,Male,深圳
ORD_00000313,CUST_000819,Health,Protein Powder,5,251.55,1257.74,2023-10-06,68,Male,天津
ORD_00000314,CUST_001728,Toys,Action Figure,3,132.68,398.04,2023-11-17,50,Male,长沙
ORD_00000315,CUST_000679,Electronics,Samsung Galaxy,4,5566.76,22267.05,2023-11-05,61,Male,天津
ORD_00000316,CUST_000237,Books,AI Handbook,1,34.58,34.58,2023-02-26,68,Female,深圳
ORD_00000317,CUST_000366,Food,Organic Tea,5,12.36,61.82,2023-07-01,41,Male,长沙
ORD_00000318,CUST_001972,Books,AI Handbook,5,32.24,161.2,2023-09-16,52,Male,成都
ORD_00000319,CUST_000079,Clothing,T-Shirt,2,36.48,72.96,2023-07-05,68,Female,南京
ORD_00000320,CUST_001222,Beauty,Skincare Set,2,118.55,237.09,2023-04-18,26,Male,武汉
ORD_00000321,CUST_000708,Health,Massage Gun,4,108.69,434.75,2023-09-15,36,Female,北京
ORD_00000322,CUST_001611,Home & Garden,Kitchen Set,5,479.9,2399.5,2023-03-29,48,Female,成都
ORD_00000323,CUST_000894,Food,Chocolate,4,59.53,238.12,2023-09-11,20,Male,北京
ORD_00000324,CUST_001048,Clothing,Jeans,4,294.25,1176.99,2023-09-28,25,Male,苏州
ORD_00000325,CUST_000789,Toys,Remote Car,5,56.96,284.79,2023-11-26,39,Female,武汉
ORD_00000326,CUST_000390,Books,AI Handbook,4,36.5,145.99,2023-06-30,52,Male,郑州
ORD_00000327,CUST_000091,Health,Thermometer,2,233.87,467.74,2023-09-05,50,Male,长沙
ORD_00000328,CUST_000894,Electronics,iPhone 14,4,2071.8,8287.2,2023-09-12,20,Male,北京
ORD_00000329,CUST_001065,Automotive,Car Accessories,4,348.05,1392.21,2023-03-06,37,Female,上海
ORD_00000330,CUST_001103,Health,Protein Powder,4,244.49,977.96,2023-01-26,20,Female,深圳
ORD_00000331,CUST_001474,Automotive,Car Charger,5,179.57,897.87,2023-08-09,26,Male,杭州
ORD_00000332,CUST_001510,Health,Vitamins,5,29.26,146.29,2023-08-25,63,Male,成都
ORD_00000333,CUST_000404,Sports,Yoga Mat,1,237.6,237.6,2023-05-31,69,Female,苏州
ORD_00000334,CUST_000884,Electronics,AirPods,3,761.97,2285.92,2023-07-08,65,Male,郑州
ORD_00000335,CUST_001944,Health,Vitamins,4,33.64,134.57,2023-06-08,56,Male,西安
ORD_00000336,CUST_001886,Home & Garden,Sofa,5,127.4,637.01,2023-10-27,19,Male,苏州
ORD_00000337,CUST_001277,Home & Garden,Kitchen Set,4,477.5,1910.01,2023-09-13,50,Male,天津
ORD_00000338,CUST_001359,Clothing,Jeans,1,219.13,219.13,2023-01-12,34,Male,西安
ORD_00000339,CUST_001475,Home & Garden,Garden Tools,5,296.28,1481.38,2023-07-01,40,Male,郑州
ORD_00000340,CUST_001039,Home & Garden,Garden Tools,4,287.77,1151.07,2023-07-16,18,Male,南京
ORD_00000341,CUST_001366,Sports,Basketball,2,140.72,281.45,2023-11-29,35,Male,天津
ORD_00000342,CUST_000669,Sports,Tennis Racket,2,396.07,792.14,2023-02-27,32,Female,苏州
ORD_00000343,CUST_001428,Home & Garden,Vacuum Cleaner,3,426.15,1278.46,2023-11-20,45,Female,西安
ORD_00000344,CUST_001136,Clothing,Dress,5,175.67,878.34,2023-02-25,36,Female,苏州
ORD_00000345,CUST_000393,Sports,Basketball,1,132.57,132.57,2023-09-13,38,Male,武汉
ORD_00000346,CUST_001362,Sports,Dumbbells,3,213.1,639.3,2023-05-23,20,Male,北京
ORD_00000347,CUST_001388,Automotive,Car Charger,5,211.15,1055.76,2023-07-01,19,Male,武汉
ORD_00000348,CUST_001849,Clothing,Sweater,3,256.99,770.97,2023-01-04,40,Female,杭州
ORD_00000349,CUST_001261,Toys,Remote Car,2,45.95,91.9,2023-10-19,25,Female,青岛
ORD_00000350,CUST_000617,Sports,Tennis Racket,1,382.86,382.86,2023-04-08,64,Female,武汉
ORD_00000351,CUST_001123,Electronics,iPhone 14,4,2035.01,8140.04,2023-01-09,52,Male,上海
ORD_00000352,CUST_000623,Home & Garden,Vacuum Cleaner,5,413.44,2067.19,2023-03-04,40,Male,天津
ORD_00000353,CUST_000431,Beauty,Skincare Set,1,100.21,100.21,2023-04-15,52,Female,北京
ORD_00000354,CUST_001610,Food,Organic Tea,4,14.22,56.87,2023-09-12,54,Female,青岛
ORD_00000355,CUST_001243,Food,Honey,5,46.68,233.4,2023-01-28,42,Female,重庆
ORD_00000356,CUST_000660,Beauty,Perfume,2,22.03,44.05,2023-04-26,65,Female,杭州
ORD_00000357,CUST_000905,Beauty,Makeup Kit,5,112.23,561.14,2023-01-01,63,Female,苏州
ORD_00000358,CUST_001384,Books,Data Science,2,24.4,48.8,2023-09-08,34,Female,杭州
ORD_00000359,CUST_001047,Beauty,Hair Dryer,3,143.77,431.31,2023-06-23,55,Female,北京
ORD_00000360,CUST_001626,Automotive,Tire Pump,2,415.64,831.28,2023-03-31,54,Male,深圳
ORD_00000361,CUST_001508,Clothing,Sneakers,1,24.1,24.1,2023-05-30,36,Female,西安
ORD_00000362,CUST_001350,Electronics,Gaming Laptop,4,933.9,3735.6,2023-11-20,39,Male,深圳
ORD_00000363,CUST_000582,Toys,LEGO Set,2,27.91,55.82,2023-08-20,61,Male,天津
ORD_00000364,CUST_001360,Food,Coffee Beans,3,16.69,50.06,2023-08-04,46,Male,南京
ORD_00000365,CUST_001269,Home & Garden,Sofa,1,149.35,149.35,2023-03-21,67,Male,上海
ORD_00000366,CUST_000192,Automotive,Dash Cam,1,257.42,257.42,2023-01-27,55,Male,重庆
ORD_00000367,CUST_000482,Health,Protein Powder,4,322.82,1291.27,2023-07-14,41,Male,长沙
ORD_00000368,CUST_000636,Books,Machine Learning,1,22.35,22.35,2023-08-30,43,Male,武汉
ORD_00000369,CUST_001652,Books,Python Programming,4,57.19,228.75,2023-11-07,42,Female,天津
ORD_00000370,CUST_000302,Electronics,Samsung Galaxy,5,4600.83,23004.15,2023-12-17,61,Male,成都
ORD_00000371,CUST_000095,Books,Web Development,4,23.73,94.93,2023-12-09,20,Female,成都
ORD_00000372,CUST_000974,Food,Snack Box,5,38.61,193.06,2023-05-31,52,Male,长沙
ORD_00000373,CUST_001741,Automotive,Car Cover,4,87.2,348.82,2023-05-25,55,Male,西安
ORD_00000374,CUST_000150,Beauty,Perfume,2,21.39,42.77,2023-02-14,43,Male,广州
ORD_00000375,CUST_000849,Food,Coffee Beans,2,14.44,28.88,2023-12-22,32,Female,成都
ORD_00000376,CUST_001179,Books,Python Programming,4,76.85,307.41,2023-12-31,47,Female,杭州
ORD_00000377,CUST_001472,Health,First Aid Kit,4,82.38,329.52,2023-04-27,29,Female,广州
ORD_00000378,CUST_000787,Beauty,Face Mask,4,40.29,161.18,2023-07-13,52,Male,苏州
ORD_00000379,CUST_000819,Books,Web Development,5,21.61,108.06,2023-02-11,68,Male,天津
ORD_00000380,CUST_000303,Food,Honey,1,45.36,45.36,2023-01-10,19,Male,青岛
ORD_00000381,CUST_001409,Electronics,iPhone 14,3,2309.69,6929.07,2023-06-28,32,Female,西安
ORD_00000382,CUST_001829,Automotive,Dash Cam,5,192.91,964.56,2023-04-02,53,Female,杭州
ORD_00000383,CUST_001763,Automotive,Car Cover,1,86.09,86.09,2023-03-26,42,Female,青岛
ORD_00000384,CUST_001814,Clothing,T-Shirt,5,30.16,150.78,2023-05-25,38,Female,武汉
ORD_00000385,CUST_001595,Beauty,Skincare Set,5,87.0,434.99,2023-03-03,65,Male,天津
ORD_00000386,CUST_000449,Clothing,Sweater,4,303.92,1215.68,2023-06-15,49,Female,武汉
ORD_00000387,CUST_001647,Health,First Aid Kit,3,74.97,224.91,2023-11-02,42,Female,成都
ORD_00000388,CUST_001061,Beauty,Perfume,1,15.91,15.91,2023-04-07,62,Female,苏州
ORD_00000389,CUST_000103,Toys,Puzzle,5,138.63,693.14,2023-10-19,24,Female,长沙
ORD_00000390,CUST_000511,Clothing,Jeans,2,236.37,472.74,2023-04-05,41,Female,成都
ORD_00000391,CUST_000935,Clothing,Dress,1,217.98,217.98,2023-08-07,65,Male,重庆
ORD_00000392,CUST_001642,Beauty,Perfume,5,22.18,110.92,2023-03-21,57,Male,天津
ORD_00000393,CUST_001368,Toys,Board Game,4,140.4,561.6,2023-07-01,50,Female,长沙
ORD_00000394,CUST_001145,Food,Chocolate,1,82.85,82.85,2023-04-30,65,Female,成都
ORD_00000395,CUST_000650,Automotive,Dash Cam,5,237.36,1186.82,2023-07-17,51,Female,武汉
ORD_00000396,CUST_001826,Beauty,Makeup Kit,1,111.73,111.73,2023-12-19,63,Male,苏州
ORD_00000397,CUST_001255,Health,Massage Gun,1,111.04,111.04,2023-10-04,22,Female,深圳
ORD_00000398,CUST_001827,Toys,LEGO Set,3,19.81,59.43,2023-11-19,29,Male,天津
ORD_00000399,CUST_000874,Toys,Puzzle,1,121.13,121.13,2023-02-24,37,Male,武汉
ORD_00000400,CUST_000914,Clothing,Sneakers,4,23.87,95.48,2023-04-19,60,Male,重庆
ORD_00000401,CUST_001524,Beauty,Hair Dryer,2,115.56,231.11,2023-07-17,26,Male,苏州
ORD_00000402,CUST_000922,Books,AI Handbook,3,31.42,94.27,2023-03-28,38,Male,广州
ORD_00000403,CUST_001540,Books,Web Development,1,21.6,21.6,2023-11-18,47,Female,重庆
ORD_00000404,CUST_001721,Food,Coffee Beans,3,19.57,58.7,2023-04-28,61,Male,上海
ORD_00000405,CUST_000568,Automotive,Car Cover,2,111.7,223.41,2023-10-03,63,Female,南京
ORD_00000406,CUST_001593,Toys,Board Game,1,115.29,115.29,2023-09-15,64,Male,郑州
ORD_00000407,CUST_000993,Food,Coffee Beans,4,18.24,72.96,2023-11-21,20,Female,西安
ORD_00000408,CUST_000490,Home & Garden,Coffee Maker,2,397.17,794.33,2023-09-08,64,Male,西安
ORD_00000409,CUST_000901,Electronics,AirPods,1,996.8,996.8,2023-07-16,22,Female,重庆
ORD_00000410,CUST_001462,Home & Garden,Vacuum Cleaner,4,412.64,1650.56,2023-10-12,44,Female,武汉
ORD_00000411,CUST_000481,Home & Garden,Coffee Maker,1,394.42,394.42,2023-06-01,56,Female,郑州
ORD_00000412,CUST_000688,Home & Garden,Kitchen Set,5,504.17,2520.85,2023-02-26,69,Female,长沙
ORD_00000413,CUST_001829,Toys,Action Figure,3,151.83,455.5,2023-01-17,53,Female,杭州
ORD_00000414,CUST_000166,Clothing,Dress,3,163.49,490.46,2023-07-28,45,Female,深圳
ORD_00000415,CUST_000309,Books,Machine Learning,1,25.18,25.18,2023-09-09,28,Female,苏州
ORD_00000416,CUST_000785,Health,First Aid Kit,1,102.88,102.88,2023-07-07,55,Male,青岛
ORD_00000417,CUST_000313,Health,Thermometer,5,206.65,1033.25,2023-10-10,31,Female,广州
ORD_00000418,CUST_000439,Electronics,AirPods,3,808.46,2425.39,2023-05-28,51,Male,杭州
ORD_00000419,CUST_000850,Sports,Basketball,1,104.87,104.87,2023-04-19,61,Female,天津
ORD_00000420,CUST_000678,Toys,Action Figure,1,130.01,130.01,2023-11-11,51,Female,青岛
ORD_00000421,CUST_000955,Sports,Basketball,4,120.47,481.87,2023-01-27,38,Male,西安
ORD_00000422,CUST_000128,Books,Data Science,4,32.99,131.95,2023-06-16,54,Male,长沙
ORD_00000423,CUST_001706,Sports,Basketball,1,123.17,123.17,2023-03-13,63,Female,苏州
ORD_00000424,CUST_000798,Automotive,Car Cover,2,89.49,178.98,2023-02-07,43,Male,上海
ORD_00000425,CUST_001197,Health,First Aid Kit,3,88.56,265.67,2023-07-20,22,Female,长沙
ORD_00000426,CUST_000041,Automotive,Dash Cam,3,272.17,816.52,2023-08-08,66,Male,苏州
ORD_00000427,CUST_001180,Sports,Dumbbells,4,274.25,1096.98,2023-07-23,36,Male,西安
ORD_00000428,CUST_000977,Electronics,iPhone 14,2,1955.45,3910.9,2023-05-30,28,Female,苏州
ORD_00000429,CUST_001931,Sports,Running Shoes,4,146.1,584.42,2023-11-07,25,Male,重庆
ORD_00000430,CUST_000612,Automotive,Dash Cam,4,259.62,1038.5,2023-08-05,52,Female,深圳
ORD_00000431,CUST_000799,Sports,Basketball,1,131.71,131.71,2023-12-17,69,Male,上海
ORD_00000432,CUST_001103,Automotive,Car Charger,4,259.51,1038.02,2023-04-18,20,Female,深圳
ORD_00000433,CUST_001505,Toys,Action Figure,2,116.68,233.37,2023-12-25,46,Female,西安
ORD_00000434,CUST_001639,Food,Chocolate,2,77.82,155.64,2023-04-18,57,Female,重庆
ORD_00000435,CUST_001839,Books,Machine Learning,2,29.89,59.78,2023-11-23,53,Male,上海
ORD_00000436,CUST_001000,Books,Machine Learning,1,29.14,29.14,2023-09-09,44,Female,天津
ORD_00000437,CUST_000559,Beauty,Skincare Set,3,89.98,269.93,2023-04-29,41,Female,广州
ORD_00000438,CUST_000995,Electronics,Samsung Galaxy,2,3928.8,7857.6,2023-02-14,38,Male,杭州
ORD_00000439,CUST_000797,Home & Garden,Sofa,2,125.22,250.45,2023-02-13,28,Male,深圳
ORD_00000440,CUST_001370,Health,Protein Powder,2,265.54,531.07,2023-01-03,36,Female,北京
ORD_00000441,CUST_001635,Sports,Tennis Racket,2,337.31,674.63,2023-11-28,48,Male,西安
ORD_00000442,CUST_001484,Clothing,Sneakers,5,24.19,120.96,2023-01-07,59,Female,郑州
ORD_00000443,CUST_001722,Beauty,Perfume,5,19.17,95.84,2023-01-04,40,Female,深圳
ORD_00000444,CUST_001884,Clothing,Dress,2,172.47,344.94,2023-01-17,53,Male,天津
ORD_00000445,CUST_001275,Toys,Action Figure,4,128.7,514.82,2023-11-21,47,Female,成都
ORD_00000446,CUST_000056,Sports,Tennis Racket,2,319.54,639.09,2023-07-24,36,Male,武汉
ORD_00000447,CUST_001213,Toys,Remote Car,3,48.02,144.07,2023-01-04,65,Male,西安
ORD_00000448,CUST_001358,Electronics,Samsung Galaxy,3,4603.08,13809.24,2023-11-20,56,Female,西安
ORD_00000449,CUST_000172,Food,Honey,1,47.95,47.95,2023-06-25,56,Female,重庆
ORD_00000450,CUST_000878,Clothing,Dress,3,170.74,512.23,2023-04-18,41,Female,上海
ORD_00000451,CUST_001776,Beauty,Perfume,1,20.92,20.92,2023-11-20,54,Male,青岛
ORD_00000452,CUST_000373,Electronics,iPad,5,2863.16,14315.82,2023-09-30,68,Male,广州
ORD_00000453,CUST_000533,Sports,Dumbbells,4,223.54,894.16,2023-12-21,18,Male,成都
ORD_00000454,CUST_000671,Books,Data Science,1,31.12,31.12,2023-09-06,49,Male,苏州
ORD_00000455,CUST_000932,Home & Garden,Kitchen Set,5,482.93,2414.63,2023-11-04,34,Female,郑州
ORD_00000456,CUST_000692,Automotive,Dash Cam,4,247.81,991.25,2023-01-22,21,Female,郑州
ORD_00000457,CUST_001802,Sports,Dumbbells,3,271.75,815.25,2023-08-15,20,Female,苏州
ORD_00000458,CUST_000570,Automotive,Dash Cam,4,225.08,900.33,2023-08-04,50,Female,西安
ORD_00000459,CUST_001949,Sports,Basketball,5,129.1,645.49,2023-02-08,69,Female,天津
ORD_00000460,CUST_000517,Electronics,Gaming Laptop,5,769.34,3846.72,2023-06-30,68,Female,重庆
ORD_00000461,CUST_000964,Electronics,Samsung Galaxy,5,4967.27,24836.34,2023-04-30,54,Male,南京
ORD_00000462,CUST_001535,Toys,Action Figure,2,125.38,250.76,2023-02-09,53,Female,杭州
ORD_00000463,CUST_000107,Sports,Running Shoes,5,131.15,655.76,2023-01-05,19,Male,青岛
ORD_00000464,CUST_000460,Food,Honey,2,53.69,107.38,2023-11-23,57,Male,武汉
ORD_00000465,CUST_000141,Automotive,Car Cover,5,96.93,484.67,2023-12-28,37,Female,上海
ORD_00000466,CUST_001961,Food,Honey,4,52.43,209.72,2023-07-19,64,Female,南京
ORD_00000467,CUST_000083,Automotive,Dash Cam,3,225.35,676.06,2023-03-07,47,Female,青岛
ORD_00000468,CUST_000064,Books,Web Development,1,22.88,22.88,2023-01-20,18,Male,苏州
ORD_00000469,CUST_000409,Electronics,Samsung Galaxy,1,3907.15,3907.15,2023-07-18,42,Male,南京
ORD_00000470,CUST_001273,Clothing,Jacket,1,214.34,214.34,2023-11-22,35,Female,郑州
ORD_00000471,CUST_000489,Clothing,Dress,5,173.56,867.78,2023-08-26,23,Female,南京
ORD_00000472,CUST_000970,Health,Vitamins,2,34.37,68.74,2023-12-06,48,Female,天津
ORD_00000473,CUST_000235,Toys,Remote Car,1,54.74,54.74,2023-12-15,51,Male,上海
ORD_00000474,CUST_001942,Books,Data Science,5,31.85,159.25,2023-10-16,25,Female,南京
ORD_00000475,CUST_000953,Health,First Aid Kit,2,93.52,187.04,2023-10-01,27,Male,苏州
ORD_00000476,CUST_000525,Automotive,Car Cover,5,108.14,540.68,2023-08-31,62,Female,南京
ORD_00000477,CUST_000756,Clothing,Sneakers,2,23.34,46.68,2023-05-03,52,Female,重庆
ORD_00000478,CUST_001241,Food,Chocolate,4,78.26,313.04,2023-08-13,64,Female,上海
ORD_00000479,CUST_001974,Automotive,Car Charger,3,219.02,657.06,2023-01-02,60,Female,郑州
ORD_00000480,CUST_001472,Clothing,Jeans,5,259.09,1295.46,2023-11-11,29,Female,广州
ORD_00000481,CUST_001593,Clothing,Sneakers,5,27.3,136.51,2023-06-30,64,Male,郑州
ORD_00000482,CUST_001976,Home & Garden,Garden Tools,5,278.89,1394.46,2023-07-08,33,Female,天津
ORD_00000483,CUST_000222,Food,Organic Tea,3,13.23,39.68,2023-05-08,27,Female,北京
ORD_00000484,CUST_000053,Home & Garden,Garden Tools,2,294.87,589.74,2023-07-06,23,Female,广州
ORD_00000485,CUST_001180,Health,Protein Powder,5,323.27,1616.35,2023-08-14,36,Male,西安
ORD_00000486,CUST_001860,Sports,Dumbbells,5,274.01,1370.03,2023-06-03,41,Female,武汉
ORD_00000487,CUST_000813,Health,Thermometer,3,224.9,674.71,2023-12-15,25,Male,天津
ORD_00000488,CUST_000407,Electronics,AirPods,5,750.59,3752.93,2023-02-08,67,Male,郑州
ORD_00000489,CUST_001213,Health,First Aid Kit,4,91.13,364.51,2023-03-05,65,Male,西安
ORD_00000490,CUST_001702,Food,Coffee Beans,5,19.45,97.24,2023-04-07,54,Female,深圳
ORD_00000491,CUST_000498,Clothing,T-Shirt,2,30.1,60.19,2023-01-21,45,Male,广州
ORD_00000492,CUST_001428,Automotive,Car Cover,2,77.92,155.84,2023-04-21,45,Female,西安
ORD_00000493,CUST_000618,Health,Protein Powder,2,316.28,632.55,2023-04-09,42,Female,武汉
ORD_00000494,CUST_001230,Automotive,Car Accessories,3,334.63,1003.9,2023-04-13,63,Male,南京
ORD_00000495,CUST_000248,Automotive,Tire Pump,1,452.6,452.6,2023-03-25,33,Female,成都
ORD_00000496,CUST_001160,Automotive,Tire Pump,3,343.93,1031.78,2023-07-29,54,Female,杭州
ORD_00000497,CUST_000085,Sports,Running Shoes,4,169.84,679.37,2023-03-10,65,Male,广州
ORD_00000498,CUST_001092,Beauty,Skincare Set,1,104.55,104.55,2023-07-07,56,Female,苏州
ORD_00000499,CUST_001355,Sports,Yoga Mat,5,234.6,1172.98,2023-04-24,41,Male,青岛
ORD_00000500,CUST_000142,Toys,LEGO Set,4,22.81,91.24,2023-03-26,52,Female,北京
ORD_00000501,CUST_001327,Home & Garden,Sofa,1,128.52,128.52,2023-06-26,64,Female,成都
ORD_00000502,CUST_000026,Sports,Basketball,3,118.79,356.37,2023-08-06,62,Female,长沙
ORD_00000503,CUST_001685,Beauty,Face Mask,5,46.63,233.16,2023-12-12,18,Female,天津
ORD_00000504,CUST_000217,Beauty,Skincare Set,4,88.62,354.48,2023-09-18,58,Male,北京
ORD_00000505,CUST_001968,Sports,Yoga Mat,3,167.38,502.13,2023-05-24,61,Male,上海
ORD_00000506,CUST_001302,Beauty,Perfume,5,16.12,80.58,2023-02-16,44,Female,北京
ORD_00000507,CUST_001449,Clothing,Jacket,5,213.81,1069.05,2023-11-07,60,Female,苏州
ORD_00000508,CUST_000892,Clothing,Sweater,3,242.23,726.7,2023-06-04,26,Female,杭州
ORD_00000509,CUST_001503,Toys,Board Game,2,128.48,256.97,2023-12-24,33,Male,苏州
ORD_00000510,CUST_001978,Food,Honey,1,59.89,59.89,2023-09-21,56,Female,重庆
ORD_00000511,CUST_000554,Food,Snack Box,1,47.76,47.76,2023-11-16,61,Male,成都
ORD_00000512,CUST_001656,Toys,Action Figure,5,131.07,655.36,2023-12-07,51,Female,长沙
ORD_00000513,CUST_001587,Beauty,Hair Dryer,4,126.13,504.53,2023-10-29,38,Female,武汉
ORD_00000514,CUST_000953,Beauty,Skincare Set,2,100.91,201.82,2023-09-22,27,Male,苏州
ORD_00000515,CUST_001692,Health,Massage Gun,2,118.14,236.28,2023-03-21,50,Male,长沙
ORD_00000516,CUST_001214,Home & Garden,Coffee Maker,4,379.93,1519.72,2023-02-06,52,Male,上海
ORD_00000517,CUST_000661,Books,Web Development,1,30.58,30.58,2023-12-02,30,Male,天津
